Account info: TAG;Last inventory;Computer;User;Operating system;RAM (MB);CPU (MHz);
NA;2022-10-24 08:16:58;CT01-001124;elisandra.lima;Microsoft Windows 7 Professional;3524;3001;
NA;2022-10-24 08:15:28;DESKTOP-SMPG02;marcia.golas;Microsoft Windows 10 Pro;8192;3408;
;2022-10-24 08:10:39;PMC68YH6J;adriana.adami;Microsoft Windows 7 Professional;7072;2501;
;2022-10-24 08:08:30;PMC10JQ50;cristiano.gilvan;Microsoft Windows 8.1 Pro;3009;3201;
NA;2022-10-24 08:05:29;CT01-000321;SISTEMA;Microsoft Windows 7 Professional;1790;3000;
;2022-10-24 08:03:15;PMC-20032;yc.patricia;Microsoft Windows 7 Professional;2782;3200;
NA;2022-10-24 08:00:35;CT01-004157;yc.debora;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-24 08:00:00;CT01-000048;yc.denise;Microsoft Windows 7 Professional;4096;2936;
;2022-10-24 07:56:45;PMC68YN61;elaine.castilhos;Microsoft Windows 7 Professional;7072;2501;
;2022-10-24 07:56:37;SMPG-19000;;Microsoft Windows XP Professional;2048;2925;
NA;2022-10-24 07:51:03;CT01-000125;rosemara.silva;Microsoft Windows 7 Professional;2941;2936;
NA;2022-10-24 07:43:20;CT01-001338;claudia.moraes;Microsoft Windows 7 Professional;2048;2133;
NA;2022-10-24 07:23:33;CT01-000715;daiane.rodrigues;Microsoft Windows 7 Professional;8192;3800;
;2022-10-23 23:16:50;PMC069010;sirnei.vicari;Microsoft Windows 7 Professional;4096;2901;
NA;2022-10-23 09:25:33;CTSME7001;lucia.silveira;Microsoft Windows 10 Pro;8192;2904;
NA;2022-10-23 04:19:48;PAT-129424;mirian.soares;Microsoft Windows 10 Pro;8192;3600;
;2022-10-21 17:33:46;CT01-000484;caio.brambilla;Microsoft Windows 10 Pro;8192;2496;
NA;2022-10-21 17:12:45;DESKTOP-P1I3DVE;;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-21 17:11:22;CT01-000892;andriely.almeida;Microsoft Windows 7 Professional;2048;2133;
;2022-10-21 17:04:17;CTSME7007;cinara.souza;Microsoft Windows 10 Pro;8192;2904;
NA;2022-10-21 16:49:19;CT01-003514;Deise.Peruzzo;Microsoft Windows 10 Pro;8192;3408;
SMMA;2022-10-21 16:24:35;CT01-000522;eduarda.moreira;Microsoft Windows 7 Professional;2048;2133;
NA;2022-10-21 16:21:51;CT01-004262;ariane.borsa;Microsoft Windows 7 Professional;2048;2133;
NA;2022-10-21 16:13:34;CT01-004061;Administrador;Microsoft Windows 7 Professional;3327;2933;
NA;2022-10-21 16:06:53;CT01-001004;carmen.dossantos;Microsoft Windows 7 Professional;1791;1496;
;2022-10-21 15:59:54;CT01-000061;shirlei.correia;Microsoft Windows 7 Professional;2941;2936;
SMDS;2022-10-21 15:28:54;CT01-002492;sonia.canto;Microsoft Windows 7 Professional;3490;3100;
;2022-10-21 15:27:12;DRU-PC;jose.vargas;Microsoft Windows 7 Professional;3550;3200;
NA;2022-10-21 15:26:20;CT01-004201;marcia.oliveira;Microsoft Windows 7 Professional;3317;2933;
NA;2022-10-21 15:03:18;CT01-000803;liriane.rosa;Microsoft Windows 10 Pro;2048;2133;
NA;2022-10-21 15:02:40;CT01-004035;andreza.machado;Microsoft Windows 7 Ultimate;2048;2700;
;2022-10-21 14:43:47;SMF-2862;maiara.teixeira;Microsoft Windows 7 Professional;2941;2936;
SUB;2022-10-21 14:40:17;CT01-000572;claudia.matos;Microsoft Windows 7 Professional;2048;2800;
;2022-10-21 14:38:52;PAT-128555;beatriz.becker;Microsoft Windows 10 Pro;8192;2112;
;2022-10-21 14:36:26;CT01-001476;claudia.batista;Microsoft Windows 8.1 Pro;3550;3200;
;2022-10-21 14:35:13;PGM-GH7;tatiani.pacheco;Microsoft Windows 7 Professional;2941;2936;
NA;2022-10-21 14:34:19;CT01-003730;renan.duarte;Microsoft Windows 10 Pro;4096;3408;
NA;2022-10-21 14:32:18;CT01-002064;SISTEMA;Microsoft Windows 7 Professional;1734;1100;
NA;2022-10-21 14:18:24;CT01-003801;douglas.burckardt;Microsoft Windows 10 Pro;8192;3408;
;2022-10-21 14:14:15;SMF-2851;elisangela.machado;Microsoft Windows 7 Professional;2941;2936;
;2022-10-21 14:10:14;CT01-001700;nathalia.ferrao;Microsoft Windows 7 Professional;2048;2933;
NA;2022-10-21 13:59:27;CGM831;carmen.oliveira;Microsoft Windows 7 Professional;3072;2933;
NA;2022-10-21 13:46:46;CT01-001423;claudio.cardoso;Microsoft Windows 7 Professional;1502;3200;
NA;2022-10-21 13:46:30;TELECEUS06;eduardo.paim;Microsoft Windows 10 Pro;8192;2496;
NA;2022-10-21 13:46:01;CT01-003799;luis.quadros;Microsoft® Windows Vista™ Business;2560;2327;
NA;2022-10-21 13:04:44;CT01-004034;andrielle.xavier;Microsoft Windows 7 Professional;2782;3200;
NA;2022-10-21 12:11:48;CT01-004324;SISTEMA;Microsoft Windows 7 Professional;2048;2933;
;2022-10-21 11:53:33;CT01-001650;adailton.silva;Microsoft Windows 7 Professional;2048;2933;
;2022-10-21 11:35:40;PMC-003174;lu.machado;Microsoft Windows 7 Professional;2941;2936;
;2022-10-21 11:26:36;CT01-000193;elisabete.kondach;Microsoft Windows 7 Professional;3416;2901;
NA;2022-10-21 11:09:08;SMPG301547E;guilherme.paredes;Microsoft Windows 7 Professional;3317;3000;
NA;2022-10-21 11:08:32;CT01-000493;cristina.muhlen;Microsoft Windows 7 Professional;2048;3000;
NA;2022-10-21 11:05:50;CT01-001340;osmar.soares;Microsoft Windows 7 Professional;2941;2936;
NA;2022-10-21 11:02:58;CT01-000548;SISTEMA;Microsoft Windows 7 Professional;3072;2133;
NA;2022-10-21 10:40:41;SMF-GAB-03;tiago.nectoux;Microsoft Windows 10 Pro;8192;3408;
;2022-10-21 10:37:16;CT01-001309;SISTEMA;Microsoft Windows 7 Professional;2941;2936;
NA;2022-10-21 10:12:50;CT01-000575;neide.barreto;Microsoft Windows 7 Professional;4096;2936;
;2022-10-21 10:00:35;SMF-1006;janaina.ramos;Microsoft Windows 7 Professional;2941;2936;
NA;2022-10-21 09:56:12;CT01-003891;eva.correa;Microsoft Windows 7 Professional;2048;3500;
NA;2022-10-21 09:48:14;PMC-2958;SISTEMA;Microsoft Windows 7 Professional;2048;2200;
NA;2022-10-21 09:39:15;CT01-004092;eduardo.caldarelli;Microsoft Windows 11 Pro;16384;3000;
NA;2022-10-21 09:34:44;CT01-004782;alessandro.guntzel;Microsoft Windows 11 Pro;8192;2904;
;2022-10-21 09:28:41;CT01-000472;erasmo.cruz;Microsoft Windows 7 Professional;2048;2933;
NA;2022-10-21 09:26:51;DESKTOP-S4FJ392;joice.weber;Microsoft Windows 10 Pro;6548;3600;
NA;2022-10-21 09:12:15;CT01-001392;rita.limas;Microsoft Windows 7 Professional;3005;2936;
NA;2022-10-21 09:03:07;TORRE128159;SISTEMA;Microsoft Windows 7 Ultimate;3293;3000;
;2022-10-21 09:02:54;CT01-000279;kauan.ajala;Microsoft Windows 7 Ultimate;3323;3326;
NA;2022-10-21 09:00:53;PMC-2874;SISTEMA;Microsoft Windows 7 Professional;2048;2936;
NA;2022-10-21 08:57:24;CT01-003377;paulo.pinto;Microsoft Windows 8 Professional Edition;8081;3408;
NA;2022-10-21 08:50:19;DESKTOP-992M1OS;nicolas.berbigier;Microsoft Windows 10 Pro;8192;3408;
;2022-10-21 08:19:25;SMF-1031;SISTEMA;Microsoft Windows 7 Professional;2941;2936;
NA;2022-10-21 08:19:10;CT01-003497;jonathan.martins;Microsoft Windows 10 Pro;7319;3600;
NA;2022-10-21 08:17:10;CT01-000684;juliano.moraes;Microsoft Windows 7 Professional;4096;2936;
NA;2022-10-21 08:15:41;CT01-000110;carmem.job;Microsoft Windows 7 Professional;2048;2133;
NA;2022-10-21 08:04:06;SML16;luane.goncalves;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-21 07:59:21;CT01-004237;luciano.junior;Microsoft Windows 10 Pro;6077;3300;
;2022-10-21 07:58:20;PMC002589;SISTEMA;Microsoft Windows 7 Professional;2941;2936;
NA;2022-10-21 07:49:36;CT01-003593;SISTEMA;Microsoft Windows 7 Professional;1791;1496;
NA;2022-10-21 01:07:22;CT01-001663;adriana.caetano;Microsoft Windows 8.1 Pro;8192;3200;
;2022-10-20 22:10:11;ABSINTO;adm.marcelo;Microsoft Windows Server 2008 R2 Standard;6144;2400;
;2022-10-20 18:03:12;PMC068540;sandra.mokva;Microsoft Windows 7 Professional;3416;2901;
NA;2022-10-20 17:24:02;CT01-000964;bernard.schmiedel;Microsoft® Windows Vista™ Business;2048;2800;
;2022-10-20 16:54:05;WS005303464;christine.lima;Microsoft Windows 7 Professional;2048;2933;
NA;2022-10-20 16:10:19;CT01-004520;pollyana.perinazzo;Microsoft Windows 11 Pro;8192;2904;
SMF;2022-10-20 15:10:55;RODOVIARIA-01;larissa.kohlz;Microsoft Windows 7 Professional;2941;2936;
;2022-10-20 15:04:57;WS005303459;antonio.rabaioli;Microsoft Windows 7 Professional;3519;2933;
;2022-10-20 15:03:59;FMSC0252;sergio.prinstrop;Microsoft Windows 8.1 Pro;4096;3400;
NA;2022-10-20 14:52:42;CT01-004659;giuliano.silva;Microsoft Windows 10 Pro;8192;3600;
SMEL;2022-10-20 14:49:23;CT01-001134;giovanna.andrade;Microsoft Windows 7 Professional;3524;3001;
NA;2022-10-20 14:48:30;CT01-003719;ivanei.mielczarski;Microsoft Windows 10 Pro;8192;3408;
;2022-10-20 14:40:13;HERICK-THINK;julio.goncalves;Microsoft Windows 7 Professional;2941;2936;
;2022-10-20 14:14:33;SMF-2850;alessandra.goncalves;Microsoft Windows 7 Professional;2941;2936;
NA;2022-10-20 13:30:53;CT01-001634;isac.blanco;Microsoft Windows 8 Professional Edition;7599;2496;
NA;2022-10-20 13:23:17;CT01-004295;ulbra.lilian;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-20 12:31:46;CT01-000778;matheus.konzen;Microsoft Windows 7 Professional;1024;2133;
NA;2022-10-20 12:27:13;CT01-003338;SISTEMA;Microsoft Windows 7 Professional;2941;2936;
;2022-10-20 12:18:31;CT01-004091;Administrador;Microsoft Windows 7 Professional;7072;2501;
NA;2022-10-20 11:14:17;SML12;eduarda.massulini;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-20 10:37:33;PAT-129481;carla.avila;Microsoft Windows 10 Pro;8192;3600;
;2022-10-20 10:07:26;CT01-001116;marcelo.santos;Microsoft Windows 7 Professional;2941;2936;
NA;2022-10-20 09:23:07;CT01-004206;dirce.nascimento;Microsoft Windows 7 Professional;3550;3200;
;2022-10-20 09:16:17;SMF-13910;SISTEMA;Microsoft Windows 7 Professional;2941;2936;
NA;2022-10-20 08:51:42;PAT-129475;eduardo.slayfer;Microsoft Windows 10 Pro;8192;3600;
SMEL;2022-10-20 08:51:00;CT01-001125;SISTEMA;Microsoft Windows 7 Professional;4096;2901;
NA;2022-10-20 08:35:19;CT01-004280;jonathan.martins;Microsoft Windows 7 Professional;4096;3300;
NA;2022-10-20 08:23:35;FMSC-0466;rosane.siqueira;Microsoft Windows 7 Professional;8192;3400;
NA;2022-10-20 08:22:32;PAT-129524;anderson.fraga;Microsoft Windows 11 Pro;8192;3600;
CAC;2022-10-20 08:05:14;PMC303425;sogal.tanizi;Microsoft Windows 7 Professional;1024;2933;
;2022-10-20 07:25:21;CT01-001691;maria.zubaran;Microsoft Windows 8.1 Pro;3550;3200;
NA;2022-10-20 06:37:09;CT01-004527;altair.zimmermann;Microsoft Windows 10 Pro;8192;2904;
NA;2022-10-20 00:56:50;CTSME7052;rosemari.dutra;Microsoft Windows 10 Pro;8192;2904;
;2022-10-19 17:08:12;GP001;thallison.moreira;Microsoft Windows 7 Professional;3519;2933;
;2022-10-19 16:30:06;SMF-2893;kauane.rocha;Microsoft Windows 7 Professional;2941;2936;
NA;2022-10-19 16:19:17;SME-48;tauane.oliveira;Microsoft Windows 7 Professional;3072;3000;
;2022-10-19 15:53:24;PMC015222;rafael.lanzoni;Microsoft Windows 7 Professional;6144;3200;
NA;2022-10-19 15:28:15;CT01-001604;flavia.carvalho;Microsoft Windows 7 Professional;2782;3200;
NA;2022-10-19 15:20:25;PAT-127216;carla.marques;Microsoft Windows 7 Professional;3072;2201;
NA;2022-10-19 15:02:00;SME-70;emily.melo;Microsoft Windows 7 Professional;2526;3200;
NA;2022-10-19 14:26:31;CT01-000951;SISTEMA;Microsoft Windows 7 Professional;2941;2936;
;2022-10-19 14:24:48;CT01-000962;cristina.rodrigues;Microsoft Windows 7 Professional Edition;2048;2926;
NA;2022-10-19 12:45:32;CT01-000934;deise.maia;Microsoft Windows 7 Professional;3317;2800;
NA;2022-10-19 12:44:24;CT01-001150;iassana.garcia;Microsoft Windows 7 Professional;2048;2133;
;2022-10-19 12:35:34;CT01-001831;;Microsoft Windows 10 Pro;16384;3601;
NA;2022-10-19 12:12:35;CT01-004065;tatiana.dsantos;Microsoft Windows 10 Pro;8192;3600;
;2022-10-19 11:36:23;PMC014702;thanara.santos;Microsoft Windows 7 Professional;3550;3200;
NA;2022-10-19 09:50:55;CT01-001475;danieli.dasilva;Microsoft Windows 7 Professional;2048;2933;
SMEL;2022-10-19 09:34:11;CT01-001146;tauro.bonorino;Microsoft Windows 7 Professional;3524;3001;
NA;2022-10-19 09:03:28;CT01-001556;leandro.souza;Microsoft Windows 7 Professional;4096;2936;
NA;2022-10-19 07:07:47;CT01-004611;jose.santos;Microsoft Windows 7 Professional;2941;2936;
NA;2022-10-18 16:56:30;CT01-002391;paulo.froehlich;Microsoft Windows 10 Pro;16384;3601;
;2022-10-18 16:37:40;PMC003145;SISTEMA;Microsoft Windows 7 Professional;2941;2936;
;2022-10-18 16:28:24;SMF-28841;ligia.mello;Microsoft Windows 7 Professional;2941;2926;
;2022-10-18 14:58:42;CT01-000247;SISTEMA;Microsoft Windows 7 Professional;2048;2933;
;2022-10-18 14:29:29;CT01-004424;amanda.curtinaz;Microsoft Windows 7 Professional;3550;3200;
;2022-10-18 13:07:59;FALP-83020;rafael.lanzoni;Microsoft Windows 7 Professional;4096;2901;
NA;2022-10-18 12:42:45;PMC306002;eduardo.vicente;Microsoft Windows 7 Ultimate;4096;1801;
NA;2022-10-18 12:25:42;CT01-000437;SISTEMA;Microsoft Windows 7 Professional;4078;3800;
NA;2022-10-18 12:21:52;TC000936;sthefani.silva;Microsoft Windows 7 Professional;4096;3601;
NA;2022-10-18 12:19:34;CT01-003774;jennifer.dias;Microsoft Windows 7 Professional;2941;2936;
;2022-10-18 09:29:08;CT01-000077;cristina.cardoso;Microsoft Windows 7 Professional;7070;2501;
NA;2022-10-18 09:00:56;DESKTOP-6FTI05S;osmar.soares;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-18 08:21:48;DESKTOP-S43ENI6;vitoria.vidal;Microsoft Windows 10 Pro;8192;3000;
NA;2022-10-18 08:05:37;CT01-003370;juliana.rodrigues;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-17 17:43:35;CT01-0038311;francisco.terbeck;Microsoft Windows 10 Pro;8192;3408;
;2022-10-17 16:04:36;PMC068554;Administrador;Microsoft Windows 7 Professional;3416;2901;
NA;2022-10-17 15:55:15;CT01-004849;Operador;Microsoft Windows 7 Professional;3523;3300;
NA;2022-10-17 15:06:45;CT01-001301;cristina.delazeri;Microsoft Windows 8 Pro;8192;3901;
NA;2022-10-17 14:04:25;CT01-004712;;Microsoft Windows 10 Pro for Workstations;16384;3408;
NA;2022-10-17 13:12:58;CT01-001463;SISTEMA;Microsoft Windows 7 Professional;2048;2133;
;2022-10-17 11:35:39;CT01-001485;SISTEMA;Microsoft Windows 7 Professional;1658;2133;
NA;2022-10-17 10:47:55;CT01-004370;Luciane.brum;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-17 09:39:51;CT01-000534;luis.crus;Microsoft Windows 7 Professional;3072;2133;
NA;2022-10-17 08:44:03;CT01-000944;lisiane.nascimento;Microsoft Windows 7 Professional;2048;2133;
;2022-10-17 07:59:48;CT01-001418;SISTEMA;Microsoft Windows 7 Professional;2941;2936;
NA;2022-10-17 07:08:23;CT001-003539;adilson.mello;Microsoft Windows 8 Professional Edition;8121;3408;
NA;2022-10-15 12:04:35;CT01-004457;SISTEMA;Microsoft Windows 7 Professional;8192;3300;
NA;2022-10-14 18:08:08;CT01-003423;apl.alessandra;Microsoft Windows 10 Pro;8192;3408;
;2022-10-14 16:23:25;SMF-2843;daisy.rodrigues;Microsoft Windows 7 Professional;2941;2936;
NA;2022-10-14 15:03:02;CT01-000857;beatriz.becker;Microsoft® Windows Vista™ Business;2048;2800;
NA;2022-10-14 14:44:41;CT01-004758;gabriela.vargas;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-14 14:25:25;CT01-004521;fernanda.bsilva;Microsoft Windows 10 Pro;6425;3600;
NA;2022-10-14 13:59:55;CT01-000654;rosani.dutra;Microsoft Windows 7 Professional;4096;2926;
NA;2022-10-14 10:46:46;CT01-003301;paula.paes;Microsoft Windows 10 Pro;16384;3408;
NA;2022-10-14 10:38:35;DESKTOP-PR8RO05;laurita.goulart;Microsoft Windows 10 Pro;8192;3500;
NA;2022-10-14 10:34:03;CT01-004361;maria.simao;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-14 09:25:36;CT01-001320;elisabet.nunes;Microsoft Windows 7 Professional;4096;2936;
NA;2022-10-14 09:01:09;CT01-003323;rosimari.ferreira;Microsoft Windows 7 Professional;2048;2133;
;2022-10-14 08:37:47;CT01-000886;paulo.cupertino;Microsoft Windows 7 Professional;3519;2933;
;2022-10-14 08:22:31;CT01-004264;SISTEMA;Microsoft Windows 7 Professional;2782;3200;
NA;2022-10-14 08:17:36;CT01-000888;anderson.souza;Microsoft® Windows Vista™ Business;2048;2933;
NA;2022-10-14 08:16:00;CT01-003742;maria.ludwig;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-14 07:58:17;DESKTOP-8Q12557;simone.peletti;Microsoft Windows 10 Pro;4096;3408;
NA;2022-10-14 07:57:08;CT01-003653;gustavo.lima;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-13 23:19:10;PAT-129491;jorge.padaratz;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-13 16:03:13;CT01-000286;evelim.pedro;Microsoft Windows 7 Professional;2048;2933;
NA;2022-10-13 14:38:48;PC-046605;maicom.gomes;Microsoft® Windows Vista™ Business;2048;2990;
;2022-10-13 12:57:15;DPRO230;SISTEMA;Microsoft Windows 7 Professional;1791;3100;
NA;2022-10-13 11:32:10;CT01-003564;carmem.bois;Microsoft Windows 10 Pro;4096;3601;
;2022-10-13 10:53:26;SMS-TA021;SISTEMA;Microsoft Windows 7 Professional;2048;2933;
;2022-10-13 10:44:44;PMC-068814;SISTEMA;Microsoft Windows 7 Professional;4096;2901;
NA;2022-10-13 09:37:09;CT01-003512;flavio.camillis;Microsoft Windows 10 Pro;8192;3408;
;2022-10-13 09:27:07;CT01-000381;DILVIO.RAMOS;Microsoft Windows 7 Professional;2782;3200;
;2022-10-13 08:58:28;SMDUH-1016;paulo.godin;Microsoft Windows 7 Professional;2048;2133;
NA;2022-10-13 08:45:15;CT01-004662;lenita.andreazza;Microsoft Windows 10 Pro;8192;2904;
;2022-10-13 07:48:34;CT01-000826;tania.manfroi;Microsoft Windows 7 Professional;2048;2933;
NA;2022-10-13 07:24:20;CT01-003352;yc.erika;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-11 14:00:25;DESKTOP-4F3RMP7;valdeber.santos;Microsoft Windows 10 Pro;8192;2904;
NA;2022-10-11 13:23:22;CANOASXXI-2191;SISTEMA;Microsoft Windows 7 Professional;2941;2936;
NA;2022-10-11 12:52:01;CT01-004123;valeria.cogo;Microsoft Windows 7 Professional;3463;3601;
CANOASPREV;2022-10-11 11:36:39;CT01-002467;fabio.marques;Microsoft Windows 7 Professional;3509;3000;
NA;2022-10-11 11:12:09;CT01-003661;adilson.mello;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-11 10:37:16;CT01-004256;jonata.ferrando;Microsoft Windows 7 Professional;2941;2936;
;2022-10-11 10:12:54;SMO-3714;kethellin.silva;Microsoft Windows 7 Professional;2941;2936;
NA;2022-10-11 09:05:01;CT01-000856;Administrador;Microsoft Windows 7 Professional;2048;2800;
NA;2022-10-11 08:18:30;CT01-003596;daniel.lautert;Microsoft Windows 7 Professional;2048;2926;
NA;2022-10-11 08:11:48;CT01-000793;valdeber.santos;Microsoft Windows 10 Pro;3550;3200;
NA;2022-10-11 07:45:04;CT01-001586;laira.souza;Microsoft Windows 8.1 Pro;8192;3200;
NA;2022-10-10 16:46:42;PMC302069;Administrador;Microsoft Windows 7 Professional;2048;2933;
NA;2022-10-10 16:13:49;CT01-003804;cassia.suzuki;Microsoft Windows 10 Pro;4096;3601;
NA;2022-10-10 11:48:44;CT01-001416;carla.agiova;Microsoft Windows 7 Professional;2048;2133;
NA;2022-10-10 09:39:47;CT01-003622;julia.schropfer;Microsoft Windows 7 Professional;2048;2133;
SMS;2022-10-10 09:35:17;CT01-001670;joao.goulart;Microsoft Windows 7 Professional;8192;3201;
NA;2022-10-10 09:27:18;CT01-004544;juceila.lacerda;Microsoft Windows 10 Pro;8192;3600;
;2022-10-10 07:44:01;CT01-001293;lenise.chuaste;Microsoft Windows 7 Professional;3550;3200;
;2022-10-07 14:36:43;CT01-000272;bruna.rpereira;Microsoft Windows 7 Professional;2941;2936;
;2022-10-07 12:06:21;SMF105173;jose.santos;Microsoft Windows 7 Professional;3550;3200;
NA;2022-10-07 11:58:38;CT01-003279;giovanna.fagundes;Microsoft Windows 10 Pro;16384;3408;
NA;2022-10-07 11:33:41;CT01-001605;tiago.smachado;Microsoft Windows 10 Pro;8192;2496;
;2022-10-07 10:02:23;CT01-000162;SISTEMA;Microsoft Windows 7 Professional;4096;2936;
;2022-10-07 09:49:24;WS006301728;Administrador;Microsoft Windows 7 Professional;3317;2800;
NA;2022-10-07 09:46:26;EMACHINES;francisco.rocha;Microsoft Windows 7 Ultimate;3072;2533;
NA;2022-10-06 16:14:01;CT01-000195;SISTEMA;Microsoft Windows 7 Professional;2048;2933;
NA;2022-10-06 15:49:36;PMC000040;maria.cicera;Microsoft Windows 7 Professional;2782;3200;
NA;2022-10-06 15:32:45;CT01-004796;gabriela.darosa;Microsoft Windows 10 Pro;8192;2904;
NA;2022-10-06 15:14:33;CT01-003986;;Microsoft Windows 10 Pro;16384;3000;
NA;2022-10-06 15:11:43;CT01-003673;;Microsoft Windows 10 Pro for Workstations;32768;3601;
NA;2022-10-06 14:42:14;CT01-004798;ednea.paim;Microsoft Windows 10 Pro;3535;3600;
NA;2022-10-06 14:13:33;CT01-004401;lara.ramos;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-06 14:01:33;CT01-004399;guilherme.figueiro;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-06 11:00:09;CT01-004057;lara.ramos;Microsoft Windows 8 Professional Edition;3964;3600;
;2022-10-06 10:56:39;CT01-000086;yc.sinara;Microsoft Windows 7 Professional;2976;2501;
NA;2022-10-06 10:25:39;CT01-003937;eliana.andrade;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-06 10:12:30;CT01-003855;doralis.aguilar;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-06 09:55:33;CT01-004400;marcelo.freitas;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-06 09:33:09;PMC-0198;andressa.guimaraes;Microsoft Windows 7 Professional;8192;3200;
NA;2022-10-06 08:19:45;CT01-004172;yc.sinara;Microsoft Windows 10 Pro;6547;3600;
;2022-10-06 08:15:55;PMC02001977;yc.andreiab;Microsoft Windows 7 Professional;6878;3200;
NA;2022-10-06 08:14:54;CT01-004305;debora.rassweiler;Microsoft Windows 10 Pro;6547;3600;
NA;2022-10-06 07:54:36;CT01-003657;raquel.dsantos;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-06 07:31:28;CT01-003979;lara.ramos;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-06 07:18:51;CT01-004155;simone.pinto;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-06 07:04:06;CT01-004164;carlos.kuenzer;Microsoft Windows 10 Pro;8192;3600;
NA;2022-10-06 07:03:59;CT01-003413;yc.sinara;Microsoft Windows 10 Pro;8192;3408;
NA;2022-10-05 16:34:27;CT01-004250;paulo.goncalves;Microsoft Windows 10 Pro;16384;3600;
NA;2022-10-05 14:24:50;PMCX20019;tagiane.dsantos;Microsoft Windows 7 Professional;3550;3200;
NA;2022-10-05 13:47:33;CT01-001856;Administrador;Microsoft Windows 7 Professional;4096;2408;
SMPG;2022-10-05 12:50:17;DPCO-509;DEBORA.RABUSKE;Microsoft Windows 7 Professional;2048;2933;
NA;2022-10-05 11:53:54;CT01-000961;SISTEMA;Microsoft Windows 7 Professional;3072;2133;
